
2 4.6e-07
3 8.88e-07
4 1.088e-06
5 1.387e-06
6 1.529e-06
7 1.911e-06
8 1.844e-06
9 2.405e-06
10 2.234e-06
12 3.293e-06
14 3.508e-06
16 4.435e-06
18 4.725e-06
20 5.436e-06
22 5.9e-06
24 6.667e-06
26 6.735e-06
28 8.147e-06
30 7.519e-06
32 8.999e-06
34 1.0399e-05
36 1.1537e-05
38 1.2332e-05
40 1.1621e-05
42 1.3569e-05
44 1.4458e-05
46 1.3703e-05
48 1.5578e-05
50 1.5691e-05
52 1.6457e-05
54 1.7812e-05
56 2.0249e-05
58 2.0314e-05
60 2.2477e-05
62 2.2171e-05
64 2.354e-05
66 2.0847e-05
68 2.2265e-05
70 2.5142e-05
72 2.5532e-05
74 2.9293e-05
76 2.637e-05
78 2.9018e-05
80 2.9905e-05
82 2.5528e-05
84 3.2914e-05
86 3.2752e-05
88 3.2786e-05
90 3.9586e-05
92 4.3535e-05
94 3.7033e-05
96 3.4702e-05
98 3.9577e-05
100 4.4903e-05
102 4.8681e-05
104 5.2171e-05
106 3.753e-05
108 3.9455e-05
110 4.5048e-05
112 4.3839e-05
114 4.9388e-05
116 5.7228e-05
118 4.508e-05
120 5.8481e-05
122 6.879e-05
124 5.4586e-05
126 4.4191e-05
128 5.4853e-05
130 7.4552e-05
132 5.326e-05
134 5.8513e-05
136 5.8187e-05
138 5.3852e-05
140 6.7599e-05
142 5.9529e-05
144 7.4328e-05
146 7.9148e-05
148 6.0713e-05
150 6.8424e-05
152 6.5056e-05
154 6.2507e-05
156 6.7254e-05
158 5.6476e-05
160 7.0188e-05
162 6.7301e-05
164 6.422e-05
166 6.5251e-05
168 6.5737e-05
170 6.8627e-05
172 6.3257e-05
174 5.5133e-05
176 7.1154e-05
178 8.2071e-05
180 7.8779e-05
182 0.00015574
184 7.4293e-05
186 0.000105417
188 8.6112e-05
190 9.5959e-05
193 6.9554e-05
