
2 1.603e-06
3 2.18e-06
4 8.99e-07
5 9.18e-07
6 1.262e-06
7 1.427e-06
8 1.551e-06
9 2.499e-06
10 2.058e-06
12 3.184e-06
14 3.889e-06
16 3.458e-06
18 3.433e-06
20 3.878e-06
22 4.463e-06
24 5.114e-06
26 5.356e-06
28 6.258e-06
30 6.358e-06
32 6.398e-06
34 7.306e-06
36 7.571e-06
38 8.276e-06
40 8.104e-06
42 9.372e-06
44 1.0483e-05
46 9.859e-06
48 9.732e-06
50 1.0802e-05
52 1.1085e-05
54 1.1889e-05
56 1.1483e-05
58 1.2154e-05
60 1.3113e-05
62 1.2341e-05
64 1.2467e-05
66 1.306e-05
68 1.454e-05
70 1.3981e-05
72 1.5134e-05
74 1.5752e-05
76 1.9811e-05
78 1.9563e-05
80 1.9623e-05
82 1.9527e-05
84 2.0535e-05
86 2.0678e-05
88 1.8186e-05
90 2.0116e-05
92 2.5049e-05
94 2.3298e-05
96 2.0587e-05
98 2.5468e-05
100 2.5376e-05
102 2.5556e-05
104 2.6977e-05
106 2.6018e-05
108 2.5298e-05
110 2.4023e-05
112 2.4533e-05
114 2.5307e-05
116 2.6053e-05
118 2.6677e-05
120 2.7291e-05
122 2.6225e-05
124 2.6806e-05
126 2.7694e-05
128 2.6156e-05
130 3.0091e-05
132 2.8981e-05
134 2.9819e-05
136 3.1225e-05
138 3.1432e-05
140 3.2853e-05
142 3.2014e-05
144 3.4666e-05
146 3.3523e-05
148 3.4411e-05
150 3.3292e-05
152 3.3762e-05
154 3.4833e-05
156 3.4315e-05
158 3.3965e-05
160 3.5884e-05
162 4.4875e-05
164 4.3894e-05
166 6.3193e-05
168 5.0985e-05
170 4.6393e-05
172 4.7397e-05
174 4.0257e-05
176 4.7927e-05
178 5.055e-05
180 4.4447e-05
182 4.1832e-05
184 4.4373e-05
186 4.3086e-05
188 4.3314e-05
190 4.8349e-05
193 4.633e-05
