
100 1.8366e-05
200 6.6889e-05
300 0.000145727
400 0.000261194
500 0.000441009
600 0.000816752
700 0.000835641
800 0.00296695
900 0.00131583
1000 0.00162467
1100 0.00196742
1200 0.0023307
1300 0.00266031
1400 0.00290556
1500 0.00334263
1600 0.00383398
1700 0.00450678
1800 0.00569669
1900 0.00576797
2000 0.00642848
2100 0.00659819
2200 0.00847958
2300 0.00799547
2400 0.0103998
2500 0.00958993
2600 0.0112048
2700 0.0117586
2800 0.0127543
2900 0.0138283
3000 0.0141663
3100 0.0146948
3200 0.0165888
3300 0.0174122
3400 0.0188356
3500 0.0193368
3600 0.0203868
3700 0.0208092
3800 0.0231728
3900 0.0238331
4000 0.0257834
4100 0.0273424
4200 0.0286331
4300 0.0295507
4400 0.0305545
4500 0.0346334
4600 0.0339701
4700 0.0349899
4800 0.0374403
4900 0.0397574
5000 0.0404332
5100 0.0425345
5200 0.044516
5300 0.0455306
5400 0.0466011
5500 0.0498957
5600 0.0509826
5700 0.0517062
5800 0.0559097
5900 0.0569922
6000 0.0557733
6100 0.0634522
6200 0.0620989
6300 0.0646223
6400 0.0666971
6500 0.0660423
6600 0.0743643
6700 0.070232
6800 0.0772423
6900 0.0744169
7000 0.0786636
7100 0.0845162
7200 0.0815215
7300 0.0833434
7400 0.0870147
7500 0.09323
7600 0.0900525
7700 0.100193
7800 0.0965754
7900 0.0992085
8000 0.103039
8100 0.104242
8200 0.109355
8300 0.109108
8400 0.113464
8500 0.111492
8600 0.116393
8700 0.12047
8800 0.122369
8900 0.130641
9000 0.126404
9100 0.134243
9200 0.136181
9300 0.136505
9400 0.141744
9500 0.143392
9600 0.146752
9700 0.147389
9800 0.15116
9900 0.158093
10000 0.154009
10100 0.163647
10200 0.16006
10300 0.167939
10400 0.170679
10500 0.17634
10600 0.176928
10700 0.179218
10800 0.180315
10900 0.182183
11000 0.191102
11100 0.19276
11200 0.192341
11300 0.202448
11400 0.210593
11500 0.212649
11600 0.208205
11700 0.213508
11800 0.218121
11900 0.217865
12000 0.228587
12100 0.230587
12200 0.234498
12300 0.230262
12400 0.236689
12500 0.245716
12600 0.253213
12700 0.254031
12800 0.256406
12900 0.260144
13000 0.260147
13100 0.267633
13200 0.272003
13300 0.273152
13400 0.274549
13500 0.279174
13600 0.283515
13700 0.290542
13800 0.298036
13900 0.294098
14000 0.305503
14100 0.306073
14200 0.308017
14300 0.317761
14400 0.325946
14500 0.327602
14600 0.332659
14700 0.334813
14800 0.337886
14900 0.342479
15000 0.345099
15100 0.355609
15200 0.353433
15300 0.365112
15400 0.368529
15500 0.374246
15600 0.379465
15700 0.380002
15800 0.380495
15900 0.393824
16000 0.401642
16100 0.393357
16200 0.4055
16300 0.408022
16400 0.417368
16500 0.417956
16600 0.429315
16700 0.430223
16800 0.431973
16900 0.438919
17000 0.446328
17100 0.459817
17200 0.45075
17300 0.461286
17400 0.470727
17500 0.469152
17600 0.475878
17700 0.485861
17800 0.487522
17900 0.503649
18000 0.496273
18100 0.507212
18200 0.511273
18300 0.511036
18400 0.512097
18500 0.531613
18600 0.534815
18700 0.537745
18800 0.553694
18900 0.558564
19000 0.554629
19100 0.56189
19200 0.567917
19300 0.57933
19400 0.576765
19500 0.579426
19600 0.595452
19700 0.604557
19800 0.618218
19900 0.627866
20000 0.631582
20100 0.63732
20200 0.646237
20300 0.658786
20400 0.65435
20500 0.656757
20600 0.652349
20700 0.664543
20800 0.666519
20900 0.674102
21000 0.671126
21100 0.687834
21200 0.697942
21300 0.697284
21400 0.706689
21500 0.709053
21600 0.723177
21700 0.721456
21800 0.730317
21900 0.736538
22000 0.74195
22100 0.760687
22200 0.753622
22300 0.77051
22400 0.759524
22500 0.784305
22600 0.77729
22700 0.80171
22800 0.792759
22900 0.800985
23000 0.808022
23100 0.80905
23200 0.8143
23300 0.832857
23400 0.84534
23500 0.846651
23600 0.84747
23700 0.859406
23800 0.875434
23900 0.867771
24000 0.880606
24100 0.88397
24200 0.895326
24300 0.901626
24400 0.920107
24500 0.927377
24600 0.924045
24700 0.930925
24800 0.94517
24900 0.93172
25000 0.952183
25100 0.962736
25200 0.964259
25300 0.978715
25400 0.979905
25500 1.00709
25600 1.00882
25700 1.01339
25800 1.02723
25900 1.03179
26000 1.04833
26100 1.04027
26200 1.0509
26300 1.05201
26400 1.06989
26500 1.08807
26600 1.07548
26700 1.09046
26800 1.10163
26900 1.11474
27000 1.12102
27100 1.11772
27200 1.12272
27300 1.13907
27400 1.16042
27500 1.16065
27600 1.17256
27700 1.17909
27800 1.18045
27900 1.18804
28000 1.21277
28100 1.20316
28200 1.22854
28300 1.21911
28400 1.23662
28500 1.23383
28600 1.25888
28700 1.24691
28800 1.26904
28900 1.29678
29000 1.27757
29100 1.27549
29200 1.27113
29300 1.29285
29400 1.31806
29500 1.3514
29600 1.33769
29700 1.35416
29800 1.35799
29900 1.35304
30000 1.38631
