
100 2.7631e-05
200 0.000108951
300 0.000243541
400 0.000482586
500 0.000674481
600 0.0009786
700 0.00133714
800 0.00175619
900 0.00218846
1000 0.00246159
1100 0.00301134
1200 0.00353177
1300 0.00414432
1400 0.00507999
1500 0.00574688
1600 0.00625957
1700 0.00721068
1800 0.00814773
1900 0.00904711
2000 0.00993454
2100 0.0123522
2200 0.0119996
2300 0.0139573
2400 0.014359
2500 0.0160294
2600 0.0169436
2700 0.0188024
2800 0.0192965
2900 0.0214058
3000 0.0222444
3100 0.0240454
3200 0.0256047
3300 0.0277788
3400 0.030112
3500 0.0316085
3600 0.0323985
3700 0.034151
3800 0.037069
3900 0.0383126
4000 0.0401229
4100 0.0426475
4200 0.0447454
4300 0.0456138
4400 0.0487225
4500 0.0510112
4600 0.0528565
4700 0.0551733
4800 0.0580308
4900 0.0602118
5000 0.0631863
5100 0.065227
5200 0.0674242
5300 0.0702346
5400 0.0744174
5500 0.0752329
5600 0.0804618
5700 0.0812603
5800 0.0839075
5900 0.0862012
6000 0.0892645
6100 0.0922309
6200 0.0958604
6300 0.098505
6400 0.101797
6500 0.105105
6600 0.107652
6700 0.110763
6800 0.114023
6900 0.118021
7000 0.121822
7100 0.124467
7200 0.127931
7300 0.134457
7400 0.134452
7500 0.137864
7600 0.142289
7700 0.145919
7800 0.149588
7900 0.153178
8000 0.16106
8100 0.161294
8200 0.167267
8300 0.16944
8400 0.173423
8500 0.177809
8600 0.182556
8700 0.187313
8800 0.190367
8900 0.195853
9000 0.198934
9100 0.208755
9200 0.208795
9300 0.212343
9400 0.216409
9500 0.221981
9600 0.228455
9700 0.231405
9800 0.23713
9900 0.241026
10000 0.247254
10100 0.252734
10200 0.257508
10300 0.264686
10400 0.268098
10500 0.270456
10600 0.275013
10700 0.283674
10800 0.286059
10900 0.290784
11000 0.296898
11100 0.303784
11200 0.306733
11300 0.31361
11400 0.321489
11500 0.324997
11600 0.32976
11700 0.337824
11800 0.341442
11900 0.347759
12000 0.35438
12100 0.358676
12200 0.366351
12300 0.372377
12400 0.37721
12500 0.38593
12600 0.393361
12700 0.395463
12800 0.403053
12900 0.407287
13000 0.417602
13100 0.420414
13200 0.430408
13300 0.434811
13400 0.440359
13500 0.449267
13600 0.453398
13700 0.462876
13800 0.466478
13900 0.473684
14000 0.481981
14100 0.488449
14200 0.493874
14300 0.507511
14400 0.507298
14500 0.521528
14600 0.522283
14700 0.530686
14800 0.537665
14900 0.550955
15000 0.551271
15100 0.563219
15200 0.572261
15300 0.572861
15400 0.583962
15500 0.589284
15600 0.628477
15700 0.609338
15800 0.610106
15900 0.622183
16000 0.627362
16100 0.635706
16200 0.643754
16300 0.649924
16400 0.66029
16500 0.668546
16600 0.674432
16700 0.688227
16800 0.692124
16900 0.700741
17000 0.709195
17100 0.715796
17200 0.725747
17300 0.732119
17400 0.743233
17500 0.751049
17600 0.760597
17700 0.765641
17800 0.776405
17900 0.786347
18000 0.794728
18100 0.804236
18200 0.810129
18300 0.822386
18400 0.830054
18500 0.839751
18600 0.847239
18700 0.857351
18800 0.863392
18900 0.880482
19000 0.884267
19100 0.895055
19200 0.903206
19300 0.911837
19400 0.922681
19500 0.931449
19600 0.943271
19700 0.950036
19800 0.961871
19900 0.969014
20000 0.980775
20100 0.988518
20200 1.00164
20300 1.01313
20400 1.01901
