
100 1.4189e-05
200 5.8559e-05
300 0.000126972
400 0.000203086
500 0.000353223
600 0.000603758
700 0.000818479
800 0.000859434
900 0.00118469
1000 0.00127953
1100 0.00176434
1200 0.00197023
1300 0.00219046
1400 0.00271456
1500 0.00299529
1600 0.00378799
1700 0.00366739
1800 0.00426069
1900 0.00481218
2000 0.00576491
2100 0.00569295
2200 0.00648595
2300 0.00765288
2400 0.0074785
2500 0.00820874
2600 0.0106593
2700 0.00993873
2800 0.0101723
2900 0.0124867
3000 0.0124336
3100 0.0124525
3200 0.0136729
3300 0.0146377
3400 0.0149753
3500 0.0169427
3600 0.0177829
3700 0.0207462
3800 0.0193036
3900 0.0200726
4000 0.0219214
4100 0.0229069
4200 0.0234493
4300 0.0242573
4400 0.0275497
4500 0.0287812
4600 0.031799
4700 0.0294638
4800 0.0330217
4900 0.0330647
5000 0.0330396
5100 0.0352481
5200 0.0365899
5300 0.037654
5400 0.0397553
5500 0.0408038
5600 0.0426762
5700 0.0441827
5800 0.04538
5900 0.0462249
6000 0.0485465
6100 0.0501085
6200 0.0514664
6300 0.0536881
6400 0.0573257
6500 0.0571569
6600 0.0595718
6700 0.0611123
6800 0.0629181
6900 0.0628334
7000 0.0665626
7100 0.0672848
7200 0.0711697
7300 0.0717256
7400 0.0728908
7500 0.0767071
7600 0.0799609
7700 0.0783055
7800 0.0851894
7900 0.0858362
8000 0.0874494
8100 0.0905294
8200 0.0909849
8300 0.0918648
8400 0.0947991
8500 0.095625
8600 0.0976775
8700 0.100392
8800 0.101859
8900 0.104143
9000 0.108486
9100 0.109813
9200 0.115344
9300 0.115643
9400 0.113738
9500 0.122486
9600 0.122558
9700 0.12597
9800 0.12611
9900 0.131699
10000 0.132209
10100 0.141123
10200 0.136874
10300 0.142834
10400 0.144699
10500 0.144628
10600 0.152981
10700 0.150478
10800 0.154561
10900 0.156314
11000 0.159649
11100 0.165583
11200 0.166668
11300 0.167643
11400 0.172904
11500 0.172194
11600 0.178726
11700 0.177113
11800 0.188232
11900 0.18823
12000 0.18985
12100 0.193395
12200 0.197769
12300 0.19724
12400 0.206084
12500 0.212875
12600 0.211698
12700 0.212212
12800 0.218057
12900 0.220239
13000 0.219509
13100 0.225918
13200 0.234197
13300 0.236102
13400 0.232503
13500 0.23737
13600 0.246421
13700 0.247627
13800 0.252193
13900 0.255167
14000 0.256041
14100 0.264125
14200 0.265673
14300 0.271318
14400 0.276624
14500 0.276152
14600 0.276133
14700 0.284869
14800 0.289282
14900 0.290065
15000 0.293986
15100 0.300273
15200 0.301216
15300 0.307932
15400 0.31111
15500 0.31389
15600 0.323219
15700 0.339834
15800 0.330998
15900 0.340329
16000 0.333998
16100 0.341884
16200 0.34065
16300 0.350592
16400 0.350986
16500 0.352605
16600 0.359118
16700 0.36531
16800 0.365555
16900 0.374032
17000 0.378988
17100 0.384927
17200 0.387772
17300 0.388212
17400 0.394935
17500 0.402214
17600 0.408697
17700 0.410948
17800 0.417289
17900 0.42123
18000 0.42358
18100 0.425971
18200 0.4339
18300 0.43689
18400 0.442239
18500 0.44615
18600 0.45464
18700 0.458246
18800 0.46593
18900 0.462476
19000 0.47178
19100 0.473496
19200 0.482679
19300 0.48495
19400 0.493652
19500 0.498805
19600 0.503965
19700 0.507857
19800 0.513206
19900 0.51882
20000 0.523928
20100 0.523883
20200 0.534521
20300 0.534388
20400 0.540012
20500 0.551875
20600 0.554898
20700 0.558164
20800 0.56347
20900 0.571845
21000 0.569466
21100 0.582494
21200 0.58203
21300 0.591988
21400 0.598236
21500 0.601149
21600 0.602782
21700 0.607446
21800 0.625833
21900 0.651306
22000 0.62976
22100 0.63978
22200 0.645181
22300 0.652051
22400 0.659529
22500 0.657397
22600 0.666861
22700 0.678786
22800 0.681598
22900 0.688125
23000 0.689355
23100 0.690402
23200 0.697504
23300 0.709033
23400 0.710747
23500 0.718284
23600 0.73231
23700 0.7297
23800 0.746735
23900 0.748899
24000 0.745771
24100 0.756469
24200 0.759246
24300 0.768659
24400 0.770557
24500 0.777433
24600 0.781628
24700 0.800299
24800 0.799448
24900 0.809345
25000 0.813043
25100 0.823636
25200 0.830332
25300 0.83011
25400 0.837035
25500 0.848027
25600 0.850132
25700 0.860096
25800 0.866195
25900 0.874457
26000 0.885189
26100 0.890084
26200 0.894547
26300 0.901734
26400 0.903388
26500 0.914393
26600 0.923545
26700 0.919759
26800 0.937053
26900 0.944729
27000 0.957496
27100 0.957362
27200 0.960884
27300 0.977017
27400 1.00107
27500 1.00092
27600 1.01031
27700 1.01016
27800 1.02644
27900 1.00682
28000 1.02892
28100 1.02819
28200 1.03728
28300 1.04004
28400 1.04204
28500 1.06098
28600 1.07174
28700 1.07326
28800 1.08164
28900 1.08621
29000 1.09235
29100 1.10487
29200 1.10846
29300 1.11756
29400 1.12178
29500 1.14464
29600 1.13874
29700 1.145
29800 1.15054
29900 1.16684
30000 1.17655
30100 1.18719
30200 1.17937
