
2 5.88e-07
3 8.93e-07
4 9.94e-07
5 1.262e-06
6 1.418e-06
7 1.749e-06
8 1.712e-06
9 2.22e-06
10 2.084e-06
12 2.744e-06
14 3.694e-06
16 4.541e-06
18 4.552e-06
20 5.827e-06
22 6.135e-06
24 6.553e-06
26 7.007e-06
28 7.829e-06
30 7.521e-06
32 9.108e-06
34 9.999e-06
36 1.0468e-05
38 1.2474e-05
40 1.174e-05
42 1.3041e-05
44 1.4371e-05
46 1.6673e-05
48 1.8157e-05
50 2.3461e-05
52 1.5984e-05
54 1.7776e-05
56 2.017e-05
58 2.104e-05
60 2.0601e-05
62 2.1265e-05
64 2.4565e-05
66 2.1491e-05
68 2.0893e-05
70 2.3115e-05
72 2.5436e-05
74 2.954e-05
76 2.632e-05
78 2.7585e-05
80 2.8593e-05
82 2.637e-05
84 2.8883e-05
86 2.9033e-05
88 3.2241e-05
90 6.2719e-05
92 3.8386e-05
94 6.1704e-05
96 5.2851e-05
98 3.4205e-05
100 4.3238e-05
102 4.3216e-05
104 4.6408e-05
106 3.9045e-05
108 3.8666e-05
110 4.7132e-05
112 4.3771e-05
114 5.3611e-05
116 5.0411e-05
118 4.3336e-05
120 5.3927e-05
122 6.0148e-05
124 5.3359e-05
126 4.2845e-05
128 5.1446e-05
130 6.4108e-05
132 5.2805e-05
134 6.1086e-05
136 6.6844e-05
138 7.6533e-05
140 6.4682e-05
142 6.4753e-05
144 6.6432e-05
146 6.7413e-05
148 6.2998e-05
150 6.7566e-05
152 6.2165e-05
154 6.2439e-05
156 6.2992e-05
158 6.8176e-05
160 7.5565e-05
162 6.996e-05
164 6.6777e-05
166 6.842e-05
168 6.5932e-05
170 7.4437e-05
172 6.5819e-05
174 5.6268e-05
176 7.71e-05
178 8.5495e-05
180 9.9041e-05
182 0.000102207
184 7.9552e-05
186 0.000110801
188 8.2765e-05
190 0.000100573
193 7.0093e-05
